Data downloaded from Alaska Climate Research Center (https://akclimate.org)
Station name: Anchorage
Station ID: USW00026451
Downloaded: Tue Oct 11 2022 12:08:28 GMT-0600 (Mountain Daylight Time)

"Date","Maximum Temperature (degF)","Precipitation (in)","Mean Temperature (degF)","Minimum Temperature (degF)","Snowfall (in)","Snow Depth (in)"
"2019-12-07","37","0.01","31.5","26","0","5"
"2019-12-08","46","0.07","38.5","31","0.1","4"
"2019-12-09","51","0.05","43","35","0","4"
"2019-12-10","45","0","36","27","0","1"
"2019-12-11","35","","30.5","26","0",""
"2019-12-12","37","0","32.5","28","0",""
"2019-12-13","33","0","30.5","28","0",""
"2019-12-14","45","0","36.5","28","0",""
"2019-12-15","33","0","30.5","28","0",""
"2019-12-16","34","0","30","26","0",""
"2019-12-17","30","0","26","22","0",""
"2019-12-18","28","0","22.5","17","0",""
"2019-12-19","23","0","17.5","12","0",""
"2019-12-20","20","0","14","8","0",""
"2019-12-21","14","0","9","4","0",""
"2019-12-22","16","0","9.5","3","0",""
"2019-12-23","22","","17.5","13","",""
"2019-12-24","26","0.19","18.5","11","5",""
"2019-12-25","26","0.1","23.5","21","1.1","5"
"2019-12-26","26","0.02","18","10","1.7","6"
"2019-12-27","11","","6.5","2","0.1","7"
"2019-12-28","20","0.02","15.5","11","0.7","7"
"2019-12-29","29","0.02","20","11","0.3","7"
"2019-12-30","44","0.04","36","28","","6"
"2019-12-31","46","0.16","34","22","3.3","4"
"2020-01-01","22","0.22","14.5","7","6.2","11"
"2020-01-02","13","0.01","8","3","0.7","11"
"2020-01-03","9","0","3","-3","0","8"
"2020-01-04","5","","-2","-9","","8"
"2020-01-05","2","","-4","-10","","8"
"2020-01-06","1","0","-5","-11","0","8"
"2020-01-07","1","","-4.5","-10","","8"
"2020-01-08","0","","-5.5","-11","0.1","8"
"2020-01-09","2","0","-3.5","-9","0","8"
"2020-01-10","3","0","-3.5","-10","0","8"
"2020-01-11","5","0","-2","-9","0","8"
"2020-01-12","14","0.06","5","-4","0.7","7"
"2020-01-13","18","","10","2","","8"
"2020-01-14","17","","9","1","","8"
"2020-01-15","12","0","6","0","0","8"
"2020-01-16","15","0","6.5","-2","0","8"
"2020-01-17","15","0","5.5","-4","0","8"
"2020-01-18","10","0","7.5","5","0","8"
"2020-01-19","16","","5.5","-5","0.3","8"
"2020-01-20","22","0.24","17.5","13","2.6","8"
"2020-01-21","22","0.1","17.5","13","2.9","11"
"2020-01-22","22","0.02","18","14","1.3","14"
"2020-01-23","15","0.03","7","-1","0.8","13"
"2020-01-24","14","","7","0","","12"
"2020-01-25","11","0","7.5","4","0","11"
"2020-01-26","6","0","-1.5","-9","0","11"
"2020-01-27","8","0","4","0","0","11"
"2020-01-28","18","","6.5","-5","","11"
"2020-01-29","35","0.01","26.5","18","","11"
"2020-01-30","30","0","19","8","0","11"
"2020-01-31","17","0.01","12","7","0.2","10"
"2020-02-01","14","","6","-2","","10"
"2020-02-02","14","","5.5","-3","","10"
"2020-02-03","26","0","19.5","13","","10"
"2020-02-04","29","","26.5","24","0.1","10"
"2020-02-05","32","0.06","29.5","27","0.8","10"
"2020-02-06","37","","31.5","26","","10"
"2020-02-07","36","0","29","22","0","10"
"2020-02-08","40","0.1","31.5","23","0.7","10"
"2020-02-09","38","0","35.5","33","0","10"
"2020-02-10","34","0","23.5","13","0","10"
"2020-02-11","15","0","10","5","0","10"
"2020-02-12","27","0.13","20.5","14","1.9","10"
"2020-02-13","25","0","15.5","6","0","12"
"2020-02-14","13","0","7.5","2","0","12"
"2020-02-15","15","0","9.5","4","0","12"
"2020-02-16","16","0","7.5","-1","0","12"
"2020-02-17","28","0.04","20.5","13","0.6","12"
"2020-02-18","44","0.88","35.5","27","8.9","12"
"2020-02-19","31","0.06","27","23","1.9","21"
"2020-02-20","32","0","26","20","","20"
"2020-02-21","28","0.24","21","14","3.6","19"
"2020-02-22","22","","15","8","0.3","22"
"2020-02-23","19","","11","3","","21"
"2020-02-24","19","0","9.5","0","0","21"
"2020-02-25","24","","13","2","0.1","20"
"2020-02-26","26","0","19","12","0","19"
"2020-02-27","26","0","16","6","0","19"
"2020-02-28","21","0","12","3","0","18"
"2020-02-29","16","0.1","9","2","1","18"
"2020-03-01","30","0.28","23","16","4.5","19"
"2020-03-02","29","0.08","20.5","12","2.6","24"
"2020-03-03","14","0","8","2","0","25"
"2020-03-04","18","0","9.5","1","0","23"
"2020-03-05","22","0","14.5","7","0","23"
"2020-03-06","19","0","7.5","-4","0","22"
"2020-03-07","21","0.05","17.5","14","0.9","22"
"2020-03-08","24","0.35","21.5","19","4.4","22"
"2020-03-09","27","0.09","22","17","0.8","25"
"2020-03-10","24","0","16","8","0","25"
"2020-03-11","19","0","9.5","0","0","24"
"2020-03-12","21","0","9","-3","0","23"
"2020-03-13","26","0","15","4","0","23"
"2020-03-14","28","0","15.5","3","0","23"
"2020-03-15","28","0","15.5","3","0","23"
"2020-03-16","32","0","24","16","0","22"
"2020-03-17","30","0.23","22.5","15","2.9","22"
"2020-03-18","31","0.01","27.5","24","0.1","25"
"2020-03-19","37","0.18","31","25","0.2","24"
"2020-03-20","40","0","35.5","31","0","22"
"2020-03-21","35","0.15","30","25","0.6","22"
"2020-03-22","36","0","27.5","19","0","22"
"2020-03-23","43","0","29.5","16","0","22"
"2020-03-24","41","0","32.5","24","0","21"
"2020-03-25","43","0","36.5","30","0","20"
"2020-03-26","42","0","33","24","0","20"
"2020-03-27","30","0","26","22","0","20"
"2020-03-28","29","0","23","17","0","19"
"2020-03-29","29","0","20.5","12","0","19"
"2020-03-30","33","0","20.5","8","0","19"
"2020-03-31","33","0","22","11","0","19"
"2020-04-01","34","0","27","20","0","18"
"2020-04-02","32","0.26","28.5","25","2.4","18"
"2020-04-03","36","0.16","32","28","2","22"
"2020-04-04","42","0.03","36","30","0.6","21"
"2020-04-05","41","0","33","25","","19"
"2020-04-06","29","0","26","23","0","18"
"2020-04-07","33","0","24.5","16","0","17"
"2020-04-08","34","0","27.5","21","0","17"
"2020-04-09","32","0","26.5","21","0","16"
"2020-04-10","37","0","27","17","0","16"
"2020-04-11","40","0","30.5","21","0","16"
"2020-04-12","36","0.15","34","32","","15"
"2020-04-13","43","0.03","38.5","34","0","15"
"2020-04-14","47","0","39","31","0","13"
"2020-04-15","49","0.12","42.5","36","0","12"
"2020-04-16","45","0.01","41","37","0","9"
"2020-04-17","43","","39","35","0","8"
"2020-04-18","46","","40.5","35","0","6"
"2020-04-19","51","0","43.5","36","0","3"
"2020-04-20","49","","43.5","38","0",""
"2020-04-21","45","0.01","40.5","36","0","0"
"2020-04-22","48","0.01","42","36","0","0"
"2020-04-23","49","0.11","43.5","38","0","0"
"2020-04-24","53","0.01","44.5","36","0","0"
"2020-04-25","53","0","43.5","34","0","0"
"2020-04-26","53","0","40.5","28","0","0"
"2020-04-27","50","0","38.5","27","0","0"
"2020-04-28","55","0","42","29","0","0"
"2020-04-29","53","0","41","29","0","0"
"2020-04-30","52","0.07","42.5","33","0","0"
"2020-05-01","53","0","44.5","36","0","0"
"2020-05-02","56","0","45","34","0","0"
"2020-05-03","61","","49","37","0","0"
"2020-05-04","51","0.01","45","39","0","0"
"2020-05-05","62","0","47","32","0","0"
"2020-05-06","64","0","49","34","0","0"
"2020-05-07","60","0","51.5","43","0","0"
"2020-05-08","53","","47.5","42","0","0"
"2020-05-09","69","","55.5","42","0","0"
"2020-05-10","63","0","52.5","42","0","0"
"2020-05-11","57","0","48.5","40","0","0"
"2020-05-12","57","0","49.5","42","0","0"
"2020-05-13","60","0","49","38","0","0"
"2020-05-14","57","","47.5","38","0","0"
"2020-05-15","64","0","53.5","43","0","0"
"2020-05-16","57","0","50","43","0","0"
"2020-05-17","66","0","53.5","41","0","0"
"2020-05-18","58","","50","42","0","0"
"2020-05-19","62","0","53","44","0","0"
"2020-05-20","59","0.01","53","47","0","0"
"2020-05-21","55","0.09","50","45","0","0"
"2020-05-22","53","","49","45","0","0"
"2020-05-23","54","0.1","48.5","43","0","0"
"2020-05-24","54","0.35","49.5","45","0","0"
"2020-05-25","53","0.04","48.5","44","0","0"
"2020-05-26","58","0.02","50.5","43","0","0"
"2020-05-27","62","0","50.5","39","0","0"
"2020-05-28","72","0","57.5","43","0","0"
"2020-05-29","74","","60.5","47","0","0"
"2020-05-30","61","0.01","52.5","44","0","0"
"2020-05-31","58","","51.5","45","0","0"
"2020-06-01","61","","52.5","44","0","0"
"2020-06-02","61","","55","49","0","0"
"2020-06-03","64","","56.5","49","0","0"
"2020-06-04","61","","54","47","0","0"
"2020-06-05","67","","57","47","0","0"
"2020-06-06","63","","54","45","0","0"
"2020-06-07","66","0.04","54.5","43","0","0"
"2020-06-08","54","0.15","51","48","0","0"
"2020-06-09","56","0.1","51.5","47","0","0"
"2020-06-10","68","0","55","42","0","0"
"2020-06-11","64","0","55","46","0","0"
"2020-06-12","64","0","54","44","0","0"
"2020-06-13","67","0","55","43","0","0"
"2020-06-14","65","0","55","45","0","0"
"2020-06-15","65","0","57.5","50","0","0"
"2020-06-16","67","0","59.5","52","0","0"
"2020-06-17","64","","58.5","53","0","0"
"2020-06-18","68","","60","52","0","0"
"2020-06-19","56","0.15","51.5","47","0","0"
"2020-06-20","62","0.04","55","48","0","0"
"2020-06-21","65","0","59","53","0","0"
"2020-06-22","62","0.04","57","52","0","0"
"2020-06-23","62","","56.5","51","0","0"
"2020-06-24","61","0.01","55.5","50","0","0"
"2020-06-25","63","","56.5","50","0","0"
"2020-06-26","64","","57.5","51","0","0"
"2020-06-27","66","0","56.5","47","0","0"
"2020-06-28","57","0.14","53","49","0","0"
"2020-06-29","61","","55.5","50","0","0"
"2020-06-30","66","0","57","48","0","0"
"2020-07-01","71","0","60","49","0","0"
"2020-07-02","72","0","61.5","51","0","0"
"2020-07-03","75","0","63.5","52","0","0"
"2020-07-04","77","0","65","53","0","0"
"2020-07-05","68","0","63","58","0","0"
"2020-07-06","64","","59.5","55","0","0"
"2020-07-07","67","0","60.5","54","0","0"
"2020-07-08","60","0.67","56","52","0","0"
"2020-07-09","67","0","58.5","50","0","0"
"2020-07-10","69","","61","53","0","0"
"2020-07-11","67","0.08","61.5","56","0","0"
"2020-07-12","63","0.18","58.5","54","0","0"
"2020-07-13","70","","60","50","0","0"
"2020-07-14","71","","60.5","50","0","0"
"2020-07-15","75","","63.5","52","0","0"
"2020-07-16","74","","63.5","53","0","0"
"2020-07-17","65","0.01","61.5","58","0","0"
"2020-07-18","67","0","62","57","0","0"
"2020-07-19","66","0.15","61","56","0","0"
"2020-07-20","72","0.34","63.5","55","0","0"
"2020-07-21","73","0.04","63.5","54","0","0"
"2020-07-22","62","0.03","57","52","0","0"
"2020-07-23","70","0","59.5","49","0","0"
"2020-07-24","60","0.09","58","56","0","0"
"2020-07-25","64","0.03","59.5","55","0","0"
"2020-07-26","66","","58.5","51","0","0"
"2020-07-27","66","0","58.5","51","0","0"
"2020-07-28","69","0","60.5","52","0","0"
"2020-07-29","73","","62.5","52","0","0"
"2020-07-30","71","","65.5","60","0","0"
"2020-07-31","70","0.03","63","56","0","0"
"2020-08-01","62","0.33","59","56","0","0"
"2020-08-02","68","0.14","62.5","57","0","0"
"2020-08-03","67","0.02","60.5","54","0","0"
"2020-08-04","72","","61.5","51","0","0"
"2020-08-05","72","","63","54","0","0"
"2020-08-06","61","","58.5","56","0","0"
"2020-08-07","67","","59.5","52","0","0"
"2020-08-08","65","0.02","60","55","0","0"
"2020-08-09","66","0.63","58.5","51","0","0"
"2020-08-10","66","0.01","60","54","0","0"
"2020-08-11","62","0.04","57.5","53","0","0"
"2020-08-12","64","","57","50","0","0"
"2020-08-13","66","0","57.5","49","0","0"
"2020-08-14","66","0","59.5","53","0","0"
"2020-08-15","78","0","65.5","53","0","0"
"2020-08-16","76","0","65.5","55","0","0"
"2020-08-17","66","0","59","52","0","0"
"2020-08-18","62","0.04","59","56","0","0"
"2020-08-19","65","0","58","51","0","0"
"2020-08-20","69","0","59","49","0","0"
"2020-08-21","72","0","61","50","0","0"
"2020-08-22","70","0.02","62","54","0","0"
"2020-08-23","65","0.08","61.5","58","0","0"
"2020-08-24","60","0.29","57","54","0","0"
"2020-08-25","58","0.52","55.5","53","0","0"
"2020-08-26","61","0.11","56.5","52","0","0"
"2020-08-27","62","0.02","55","48","0","0"
"2020-08-28","62","0","53","44","0","0"
"2020-08-29","63","0.02","54","45","0","0"
"2020-08-30","59","0.36","53","47","0","0"
"2020-08-31","59","0.56","55","51","0","0"
"2020-09-01","62","0.08","57","52","0","0"
"2020-09-02","57","0.52","54","51","0","0"
"2020-09-03","59","0.04","54","49","0","0"
"2020-09-04","58","0.01","52","46","0","0"
"2020-09-05","62","0","50.5","39","0","0"
"2020-09-06","57","0.19","48.5","40","0","0"
"2020-09-07","59","0.02","54","49","0","0"
"2020-09-08","59","0","54","49","0","0"
"2020-09-09","59","","52.5","46","0","0"
"2020-09-10","59","","51","43","0","0"
"2020-09-11","57","0","46","35","0","0"
"2020-09-12","57","0","46","35","0","0"
"2020-09-13","61","0","48.5","36","0","0"
"2020-09-14","59","0","50","41","0","0"
"2020-09-15","54","0.03","49.5","45","0","0"
"2020-09-16","55","0.04","51.5","48","0","0"
"2020-09-17","58","0.24","53.5","49","0","0"
"2020-09-18","59","","54.5","50","0","0"
"2020-09-19","57","0.14","52","47","0","0"
"2020-09-20","54","0.03","47.5","41","0","0"
"2020-09-21","54","","46.5","39","0","0"
"2020-09-22","53","0.02","49","45","0","0"
"2020-09-23","57","0.01","50.5","44","0","0"
"2020-09-24","52","0.15","49","46","0","0"
"2020-09-25","57","0.04","51","45","0","0"
"2020-09-26","55","0.01","48.5","42","0","0"
"2020-09-27","54","","49","44","0","0"
"2020-09-28","51","0.15","47.5","44","0","0"
"2020-09-29","52","","48.5","45","0","0"
"2020-09-30","60","0.16","53","46","0","0"
"2020-10-01","60","","54.5","49","0","0"
"2020-10-02","59","","53.5","48","0","0"
"2020-10-03","56","0.03","51","46","0","0"
"2020-10-04","51","","42","33","0","0"
"2020-10-05","54","0","46.5","39","0","0"
"2020-10-06","54","0","46","38","0","0"
"2020-10-07","51","","48.5","46","0","0"
"2020-10-08","50","","46","42","0","0"
"2020-10-09","50","","45.5","41","0","0"
"2020-10-10","50","0","41","32","0","0"
"2020-10-11","48","","41.5","35","0","0"
"2020-10-12","49","","41","33","0","0"
"2020-10-13","49","0","40.5","32","0","0"
"2020-10-14","46","0.31","40","34","0","0"
"2020-10-15","44","","37","30","0","0"
"2020-10-16","35","0","30.5","26","0","0"
"2020-10-17","40","0","33","26","0","0"
"2020-10-18","37","0.05","34","31","0.6",""
"2020-10-19","38","0","31.5","25","0","0"
"2020-10-20","38","0","30.5","23","0","0"
"2020-10-21","39","0","31","23","0","0"
"2020-10-22","39","0","29.5","20","0","0"
"2020-10-23","36","0","32","28","0","0"
"2020-10-24","37","0","35","33","0","0"
"2020-10-25","37","0.57","35.5","34","0","0"
"2020-10-26","42","0.46","36.5","31","0.3","0"
"2020-10-27","35","0.01","30.5","26","","0"
"2020-10-28","30","","27","24","","0"
"2020-10-29","28","0","24","20","0","0"
"2020-10-30","25","","20.5","16","","0"
"2020-10-31","23","0","17.5","12","0","0"
"2020-11-01","21","0","16.5","12","0","0"
"2020-11-02","25","0","21.5","18","0","0"
"2020-11-03","20","0","12","4","0","0"
"2020-11-04","18","0","10.5","3","0","0"
"2020-11-05","20","","12.5","5","0.1","0"
"2020-11-06","23","0.02","20","17","0.4",""
"2020-11-07","25","0.14","23","21","1.3",""
"2020-11-08","36","0.91","30.5","25","5.1","3"
"2020-11-09","35","0","29","23","0","6"
"2020-11-10","27","0","23","19","0","6"
"2020-11-11","33","","30","27","","6"
"2020-11-12","33","0.2","31.5","30","2.5","9"
"2020-11-13","32","0.01","29","26","0.2","8"
"2020-11-14","28","0.02","22","16","0.6","8"
"2020-11-15","20","0","13","6","0","8"
"2020-11-16","17","0","10.5","4","0","8"
"2020-11-17","15","0","8.5","2","0","8"
"2020-11-18","19","0","10.5","2","0","8"
"2020-11-19","18","","11.5","5","","8"
"2020-11-20","23","0","18.5","14","0","8"
"2020-11-21","32","0","26.5","21","0","8"
"2020-11-22","34","0.1","27.5","21","1","9"
"2020-11-23","33","","27","21","","9"
"2020-11-24","27","0","20.5","14","0","9"
"2020-11-25","36","0.02","27.5","19","","9"
"2020-11-26","35","0.04","29.5","24","","8"
"2020-11-27","29","0.08","27","25","1.3","8"
"2020-11-28","31","0","27","23","0","9"
"2020-11-29","28","","21","14","","9"
"2020-11-30","31","0.02","24","17","","9"
"2020-12-01","45","","36.5","28","","9"
"2020-12-02","43","0.3","34.5","26","4.3","8"
"2020-12-03","26","","21","16","","12"
"2020-12-04","16","","9","2","","11"
"2020-12-05","14","","5.5","-3","0.2","11"
"2020-12-06","24","0","11.5","-1","0","11"
"2020-12-07","34","0.01","28","22","","10"
"2020-12-08","37","0.18","29","21","2.5","10"
"2020-12-09","28","0","22.5","17","0","12"
"2020-12-10","23","","17.5","12","","12"
"2020-12-11","21","0","16","11","0","12"
"2020-12-12","21","0","17.5","14","0","12"
"2020-12-13","30","0","25.5","21","0","11"
"2020-12-14","29","0","27","25","0","11"
"2020-12-15","28","0.13","26","24","1.7","11"
"2020-12-16","29","0.11","24.5","20","1.4","13"
"2020-12-17","20","0","17.5","15","0","13"
"2020-12-18","22","","17.5","13","","13"
"2020-12-19","22","0.37","17","12","8","13"
"2020-12-20","25","0.13","18.5","12","2.8","21"
"2020-12-21","30","","24","18","","21"
"2020-12-22","43","0.05","32.5","22","","20"
"2020-12-23","36","0.13","33","30","0.9","18"
"2020-12-24","34","","28","22","","17"
"2020-12-25","27","0","22","17","0","17"
"2020-12-26","27","0.02","23","19","0.4","17"
"2020-12-27","26","0","19","12","0","17"
"2020-12-28","41","0.06","33","25","","17"
"2020-12-29","29","0","24.5","20","0","16"
"2020-12-30","28","0","23.5","19","0","16"
"2020-12-31","23","0","17","11","0","16"
"2021-01-01","13","0","7","1","0","16"
"2021-01-02","11","","4","-3","","16"
"2021-01-03","12","0.05","6.5","1","0.8","16"
"2021-01-04","19","","13.5","8","","17"
"2021-01-05","24","0","19","14","0","17"
"2021-01-06","24","0","17.5","11","0","17"
"2021-01-07","38","0","27.5","17","0","17"
"2021-01-08","37","0","31","25","","17"
"2021-01-09","37","0","30.5","24","0","17"
"2021-01-10","36","","32","28","","17"
"2021-01-11","36","0","29.5","23","0","16"
"2021-01-12","29","0.02","24","19","0.4","16"
"2021-01-13","28","0","23","18","0","17"
"2021-01-14","33","0","27","21","0","17"
"2021-01-15","33","","27.5","22","0.1","17"
"2021-01-16","34","0","27","20","0","17"
"2021-01-17","41","0.01","35.5","30","0.1","17"
"2021-01-18","39","0.44","35","31","0.3","17"
"2021-01-19","34","0.07","29","24","0.1","16"
"2021-01-20","30","0","26","22","","17"
"2021-01-21","39","0","30","21","0","17"
"2021-01-22","38","","32.5","27","","16"
"2021-01-23","34","","31.5","29","0.2","16"
"2021-01-24","35","0.06","28","21","0.8","17"
"2021-01-25","28","0","19.5","11","0","17"
"2021-01-26","17","0","9.5","2","0","17"
"2021-01-27","15","","8","1","","17"
"2021-01-28","19","0.02","16.5","14","0.2","17"
"2021-01-29","25","0","19.5","14","0","17"
"2021-01-30","23","0","14.5","6","0","17"
"2021-01-31","14","0","8.5","3","0","17"
"2021-02-01","13","0","9","5","0","17"
"2021-02-02","13","0.12","6.5","0","1.4","17"
"2021-02-03","16","0.06","12.5","9","1.2","19"
"2021-02-04","18","","14.5","11","","20"
"2021-02-05","17","","10","3","0.1","19"
"2021-02-06","17","","10.5","4","","19"
"2021-02-07","13","","6","-1","","19"
"2021-02-08","11","","2.5","-6","","19"
"2021-02-09","8","0.01","3.5","-1","0.9","19"
"2021-02-10","20","0.03","13.5","7","0.7","21"
"2021-02-11","25","0","22","19","0","21"
"2021-02-12","26","0","16.5","7","0","19"
"2021-02-13","19","0","10","1","0","19"
"2021-02-14","20","0","12","4","0","19"
"2021-02-15","24","","19","14","","19"
"2021-02-16","26","0.21","23","20","2.7","20"
"2021-02-17","30","","25.5","21","","21"
"2021-02-18","30","0.16","24.5","19","1.6","22"
"2021-02-19","22","","11","0","","22"
"2021-02-20","13","0","5.5","-2","0","22"
"2021-02-21","20","0.01","12","4","1.6","22"
"2021-02-22","19","","10.5","2","0.8","23"
"2021-02-23","17","0.02","8","-1","0.2","23"
"2021-02-24","25","0.13","20.5","16","1.8","23"
"2021-02-25","30","0","21.5","13","0","24"
"2021-02-26","26","0.09","22.5","19","1.6","23"
"2021-02-27","29","0.06","26.5","24","0.6","25"
"2021-02-28","28","0","20","12","0","25"
"2021-03-01","17","0.32","12","7","3.3","24"
"2021-03-02","18","","11.5","5","","27"
"2021-03-03","24","0","13","2","0","26"
"2021-03-04","24","0","12.5","1","0","26"
"2021-03-05","28","0","23.5","19","0","26"
"2021-03-06","29","","20","11","","25"
"2021-03-07","26","0","15","4","0","25"
"2021-03-08","28","0","16.5","5","0","25"
"2021-03-09","31","0.05","23.5","16","0.7","24"
"2021-03-10","30","0.05","26.5","23","2.6","25"
"2021-03-11","23","0.01","17","11","","27"
"2021-03-12","22","0","14","6","0","26"
"2021-03-13","19","0","8","-3","0","26"
"2021-03-14","23","0","12.5","2","0","25"
"2021-03-15","22","0.3","18.5","15","4.1","26"
"2021-03-16","28","","19","10","0.2","28"
"2021-03-17","23","0","12.5","2","0","28"
"2021-03-18","24","0.01","18","12","0.7","27"
"2021-03-19","21","0","9.5","-2","0","27"
"2021-03-20","24","0","14","4","0","27"
"2021-03-21","27","0","17","7","0","27"
"2021-03-22","28","0","15","2","0","27"
"2021-03-23","32","0","26.5","21","0","26"
"2021-03-24","34","0.1","24.5","15","1.1","26"
"2021-03-25","31","0.14","27.5","24","0.6","28"
"2021-03-26","32","0","24.5","17","0","28"
"2021-03-27","34","0","28.5","23","0","27"
"2021-03-28","34","","24.5","15","","26"
"2021-03-29","37","0.02","31","25","0.2","26"
"2021-03-30","40","0","31.5","23","0","26"
"2021-03-31","33","","27","21","","25"
"2021-04-01","28","0","23","18","0","25"
"2021-04-02","31","0","20","9","0","25"
"2021-04-03","38","","31.5","25","","25"
"2021-04-04","42","","37","32","0","25"
"2021-04-05","32","","25.5","19","","23"
"2021-04-06","28","0","19.5","11","0","23"
"2021-04-07","31","0.03","21","11","0.3","23"
"2021-04-08","24","0.03","16.5","9","1.6","24"
"2021-04-09","20","0","13","6","0","24"
"2021-04-10","22","0","13","4","0","24"
"2021-04-11","24","0","20","16","0","24"
"2021-04-12","41","0","32.5","24","0","24"
"2021-04-13","44","0.02","38.5","33","0","22"
"2021-04-14","41","0.01","37.5","34","","20"
"2021-04-15","47","0","38.5","30","0","19"
"2021-04-16","51","0","39.5","28","0","18"
"2021-04-17","55","0","42.5","30","0","17"
"2021-04-18","57","0","47","37","0","15"
"2021-04-19","61","0","47.5","34","0","13"
"2021-04-20","54","0","44","34","0","8"
"2021-04-21","57","0","43.5","30","0","3"
"2021-04-22","55","0","43","31","0",""
"2021-04-23","60","0","45.5","31","0","0"
"2021-04-24","54","0","43","32","0","0"
"2021-04-25","56","0","44","32","0","0"
"2021-04-26","59","0","44.5","30","0","0"
"2021-04-27","60","0","46.5","33","0","0"
"2021-04-28","56","0","47","38","0","0"
"2021-04-29","46","0.08","41.5","37","0","0"
"2021-04-30","47","","38.5","30","","0"
"2021-05-01","51","0","38.5","26","0","0"
"2021-05-02","51","0","42","33","0","0"
"2021-05-03","54","0","43.5","33","0","0"
"2021-05-04","50","0.04","44.5","39","0","0"
"2021-05-05","50","0","40.5","31","0","0"
"2021-05-06","51","0","43.5","36","0","0"
"2021-05-07","55","0.02","47","39","0","0"
"2021-05-08","55","","48.5","42","0","0"
"2021-05-09","55","0","49.5","44","0","0"
"2021-05-10","53","","48.5","44","0","0"
"2021-05-11","55","","48","41","0","0"
"2021-05-12","55","0","48","41","0","0"
"2021-05-13","59","0","51","43","0","0"
"2021-05-14","58","0","51.5","45","0","0"
"2021-05-15","54","0.01","48","42","0","0"
"2021-05-16","54","0","47","40","0","0"
"2021-05-17","58","0","46.5","35","0","0"
"2021-05-18","59","0","48","37","0","0"
"2021-05-19","58","0.01","47","36","0","0"
"2021-05-20","50","0.08","46","42","0","0"
"2021-05-21","53","0.05","48","43","0","0"
"2021-05-22","54","","47.5","41","0","0"
"2021-05-23","60","0","48","36","0","0"
"2021-05-24","66","0","53.5","41","0","0"
"2021-05-25","71","0","56.5","42","0","0"
"2021-05-26","63","0","54","45","0","0"
"2021-05-27","55","0","51","47","0","0"
"2021-05-28","51","0.28","48","45","0","0"
"2021-05-29","47","0.58","45.5","44","0","0"
"2021-05-30","60","","52","44","0","0"
"2021-05-31","65","0.02","56.5","48","0","0"
"2021-06-01","61","0.02","54.5","48","0","0"
"2021-06-02","59","","50","41","0","0"
"2021-06-03","61","","54.5","48","0","0"
"2021-06-04","63","0","53","43","0","0"
"2021-06-05","69","0","55.5","42","0","0"
"2021-06-06","69","0","58","47","0","0"
"2021-06-07","62","0","56","50","0","0"
"2021-06-08","58","","54.5","51","0","0"
"2021-06-09","56","","51.5","47","0","0"
"2021-06-10","62","","54","46","0","0"
"2021-06-11","63","0","55","47","0","0"
"2021-06-12","70","0","58.5","47","0","0"
"2021-06-13","65","0","56.5","48","0","0"
"2021-06-14","68","0","56.5","45","0","0"
"2021-06-15","69","0","58","47","0","0"
"2021-06-16","60","0.03","55.5","51","0","0"
"2021-06-17","65","0","59","53","0","0"
"2021-06-18","64","","59","54","0","0"
"2021-06-19","65","0.05","59.5","54","0","0"
"2021-06-20","59","0.08","55.5","52","0","0"
"2021-06-21","64","0.06","58","52","0","0"
"2021-06-22","67","0","59","51","0","0"
"2021-06-23","61","0.07","57","53","0","0"
"2021-06-24","65","","59","53","0","0"
"2021-06-25","67","0","59.5","52","0","0"
"2021-06-26","60","","55.5","51","0","0"
"2021-06-27","64","0","57.5","51","0","0"
"2021-06-28","59","","55.5","52","0","0"
"2021-06-29","70","","60.5","51","0","0"
"2021-06-30","67","0","57.5","48","0","0"
"2021-07-01","68","0","57","46","0","0"
"2021-07-02","67","0.07","60","53","0","0"
"2021-07-03","56","0.04","53","50","0","0"
"2021-07-04","64","0","57","50","0","0"
"2021-07-05","61","","54.5","48","0","0"
"2021-07-06","59","0.33","56","53","0","0"
"2021-07-07","59","0.02","55.5","52","0","0"
"2021-07-08","61","","55","49","0","0"
"2021-07-09","65","","58","51","0","0"
"2021-07-10","57","0.02","53","49","0","0"
"2021-07-11","62","","55","48","0","0"
"2021-07-12","64","","57.5","51","0","0"
"2021-07-13","68","","60","52","0","0"
"2021-07-14","65","0","58","51","0","0"
"2021-07-15","71","0","60.5","50","0","0"
"2021-07-16","76","0","66","56","0","0"
"2021-07-17","79","","68.5","58","0","0"
"2021-07-18","81","0","70","59","0","0"
"2021-07-19","71","0.07","66","61","0","0"
"2021-07-20","67","0.02","61.5","56","0","0"
"2021-07-21","62","0.34","59","56","0","0"
"2021-07-22","69","0.3","62.5","56","0","0"
"2021-07-23","64","","60.5","57","0","0"
"2021-07-24","63","0.01","59","55","0","0"
"2021-07-25","65","0","58","51","0","0"
"2021-07-26","67","0","59","51","0","0"
"2021-07-27","68","0","59","50","0","0"
"2021-07-28","61","0","58.5","56","0","0"
"2021-07-29","59","0.01","55.5","52","0","0"
"2021-07-30","62","0","58","54","0","0"
"2021-07-31","68","0","60.5","53","0","0"
"2021-08-01","73","0","61.5","50","0","0"
"2021-08-02","76","0","64.5","53","0","0"
"2021-08-03","67","0","60.5","54","0","0"
"2021-08-04","65","","59","53","0","0"
"2021-08-05","66","0","58.5","51","0","0"
"2021-08-06","63","","59","55","0","0"
